run_id,steps_total,page_title,page_url,stop_reason,links_away
1,18,Manchester Evening Chronicle,https://en.wikipedia.org/wiki/Manchester_Evening_Chronicle,reached_philosophy,18
1,18,"Sir Edward Hulton, 1st Baronet","https://en.wikipedia.org/wiki/Sir_Edward_Hulton,_1st_Baronet",reached_philosophy,17
1,18,British people,https://en.wikipedia.org/wiki/British_people,reached_philosophy,16
1,18,British Overseas Territories,https://en.wikipedia.org/wiki/British_Overseas_Territories,reached_philosophy,15
1,18,Dependent territory,https://en.wikipedia.org/wiki/Dependent_territory,reached_philosophy,14
1,18,Territory,https://en.wikipedia.org/wiki/Territory,reached_philosophy,13
1,18,International relations,https://en.wikipedia.org/wiki/International_relations,reached_philosophy,12
1,18,War,https://en.wikipedia.org/wiki/War,reached_philosophy,11
1,18,State (polity),https://en.wikipedia.org/wiki/State_(polity),reached_philosophy,10
1,18,Politics,https://en.wikipedia.org/wiki/Politics,reached_philosophy,9
1,18,Decision-making,https://en.wikipedia.org/wiki/Decision-making,reached_philosophy,8
1,18,Psychology,https://en.wikipedia.org/wiki/Psychology,reached_philosophy,7
1,18,Mind,https://en.wikipedia.org/wiki/Mind,reached_philosophy,6
1,18,Thought,https://en.wikipedia.org/wiki/Thought,reached_philosophy,5
1,18,Cognition,https://en.wikipedia.org/wiki/Cognition,reached_philosophy,4
1,18,Knowledge,https://en.wikipedia.org/wiki/Knowledge,reached_philosophy,3
1,18,Declarative knowledge,https://en.wikipedia.org/wiki/Declarative_knowledge,reached_philosophy,2
1,18,Awareness,https://en.wikipedia.org/wiki/Awareness,reached_philosophy,1
1,18,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
2,22,%C3%89mile Cornic,https://en.wikipedia.org/wiki/%C3%89mile_Cornic,reached_philosophy,22
2,22,Fencing,https://en.wikipedia.org/wiki/Fencing,reached_philosophy,21
2,22,Combat sport,https://en.wikipedia.org/wiki/Combat_sport,reached_philosophy,20
2,22,Contact sport,https://en.wikipedia.org/wiki/Contact_sport,reached_philosophy,19
2,22,Sport,https://en.wikipedia.org/wiki/Sport,reached_philosophy,18
2,22,Physical activity,https://en.wikipedia.org/wiki/Physical_activity,reached_philosophy,17
2,22,Skeletal muscle,https://en.wikipedia.org/wiki/Skeletal_muscle,reached_philosophy,16
2,22,Vertebrate,https://en.wikipedia.org/wiki/Vertebrate,reached_philosophy,15
2,22,Animal,https://en.wikipedia.org/wiki/Animal,reached_philosophy,14
2,22,Multicellular,https://en.wikipedia.org/wiki/Multicellular,reached_philosophy,13
2,22,Organism,https://en.wikipedia.org/wiki/Organism,reached_philosophy,12
2,22,Life,https://en.wikipedia.org/wiki/Life,reached_philosophy,11
2,22,Matter,https://en.wikipedia.org/wiki/Matter,reached_philosophy,10
2,22,Classical physics,https://en.wikipedia.org/wiki/Classical_physics,reached_philosophy,9
2,22,Scientific theory,https://en.wikipedia.org/wiki/Scientific_theory,reached_philosophy,8
2,22,Universe,https://en.wikipedia.org/wiki/Universe,reached_philosophy,7
2,22,Space,https://en.wikipedia.org/wiki/Space,reached_philosophy,6
2,22,Three-dimensional space,https://en.wikipedia.org/wiki/Three-dimensional_space,reached_philosophy,5
2,22,Geometry,https://en.wikipedia.org/wiki/Geometry,reached_philosophy,4
2,22,Mathematics,https://en.wikipedia.org/wiki/Mathematics,reached_philosophy,3
2,22,Mathematical theory,https://en.wikipedia.org/wiki/Mathematical_theory,reached_philosophy,2
2,22,Rationalism,https://en.wikipedia.org/wiki/Rationalism,reached_philosophy,1
2,22,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
3,19,Niels Sigfred Nebelong,https://en.wikipedia.org/wiki/Niels_Sigfred_Nebelong,reached_philosophy,19
3,19,Denmark,https://en.wikipedia.org/wiki/Denmark,reached_philosophy,18
3,19,Nordic countries,https://en.wikipedia.org/wiki/Nordic_countries,reached_philosophy,17
3,19,Cultural region,https://en.wikipedia.org/wiki/Cultural_region,reached_philosophy,16
3,19,Anthropology,https://en.wikipedia.org/wiki/Anthropology,reached_philosophy,15
3,19,Human,https://en.wikipedia.org/wiki/Human,reached_philosophy,14
3,19,Species,https://en.wikipedia.org/wiki/Species,reached_philosophy,13
3,19,Organism,https://en.wikipedia.org/wiki/Organism,reached_philosophy,12
3,19,Life,https://en.wikipedia.org/wiki/Life,reached_philosophy,11
3,19,Matter,https://en.wikipedia.org/wiki/Matter,reached_philosophy,10
3,19,Classical physics,https://en.wikipedia.org/wiki/Classical_physics,reached_philosophy,9
3,19,Scientific theory,https://en.wikipedia.org/wiki/Scientific_theory,reached_philosophy,8
3,19,Universe,https://en.wikipedia.org/wiki/Universe,reached_philosophy,7
3,19,Space,https://en.wikipedia.org/wiki/Space,reached_philosophy,6
3,19,Three-dimensional space,https://en.wikipedia.org/wiki/Three-dimensional_space,reached_philosophy,5
3,19,Geometry,https://en.wikipedia.org/wiki/Geometry,reached_philosophy,4
3,19,Mathematics,https://en.wikipedia.org/wiki/Mathematics,reached_philosophy,3
3,19,Mathematical theory,https://en.wikipedia.org/wiki/Mathematical_theory,reached_philosophy,2
3,19,Rationalism,https://en.wikipedia.org/wiki/Rationalism,reached_philosophy,1
3,19,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
4,22,Whale Island (Alaska),https://en.wikipedia.org/wiki/Whale_Island_(Alaska),reached_philosophy,22
4,22,Kodiak Archipelago,https://en.wikipedia.org/wiki/Kodiak_Archipelago,reached_philosophy,21
4,22,Archipelago,https://en.wikipedia.org/wiki/Archipelago,reached_philosophy,20
4,22,Aegean Islands,https://en.wikipedia.org/wiki/Aegean_Islands,reached_philosophy,19
4,22,Aegean Sea,https://en.wikipedia.org/wiki/Aegean_Sea,reached_philosophy,18
4,22,Mediterranean Sea,https://en.wikipedia.org/wiki/Mediterranean_Sea,reached_philosophy,17
4,22,Sea,https://en.wikipedia.org/wiki/Sea,reached_philosophy,16
4,22,Body of water,https://en.wikipedia.org/wiki/Body_of_water,reached_philosophy,15
4,22,Water,https://en.wikipedia.org/wiki/Water,reached_philosophy,14
4,22,Inorganic compound,https://en.wikipedia.org/wiki/Inorganic_compound,reached_philosophy,13
4,22,Chemical compound,https://en.wikipedia.org/wiki/Chemical_compound,reached_philosophy,12
4,22,Chemical substance,https://en.wikipedia.org/wiki/Chemical_substance,reached_philosophy,11
4,22,Matter,https://en.wikipedia.org/wiki/Matter,reached_philosophy,10
4,22,Classical physics,https://en.wikipedia.org/wiki/Classical_physics,reached_philosophy,9
4,22,Scientific theory,https://en.wikipedia.org/wiki/Scientific_theory,reached_philosophy,8
4,22,Universe,https://en.wikipedia.org/wiki/Universe,reached_philosophy,7
4,22,Space,https://en.wikipedia.org/wiki/Space,reached_philosophy,6
4,22,Three-dimensional space,https://en.wikipedia.org/wiki/Three-dimensional_space,reached_philosophy,5
4,22,Geometry,https://en.wikipedia.org/wiki/Geometry,reached_philosophy,4
4,22,Mathematics,https://en.wikipedia.org/wiki/Mathematics,reached_philosophy,3
4,22,Mathematical theory,https://en.wikipedia.org/wiki/Mathematical_theory,reached_philosophy,2
4,22,Rationalism,https://en.wikipedia.org/wiki/Rationalism,reached_philosophy,1
4,22,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
5,12,Kami-Sugaya Station,https://en.wikipedia.org/wiki/Kami-Sugaya_Station,reached_philosophy,12
5,12,Railway station,https://en.wikipedia.org/wiki/Railway_station,reached_philosophy,11
5,12,Rail transport,https://en.wikipedia.org/wiki/Rail_transport,reached_philosophy,10
5,12,Means of transport,https://en.wikipedia.org/wiki/Means_of_transport,reached_philosophy,9
5,12,Transport,https://en.wikipedia.org/wiki/Transport,reached_philosophy,8
5,12,Motion,https://en.wikipedia.org/wiki/Motion,reached_philosophy,7
5,12,Physics,https://en.wikipedia.org/wiki/Physics,reached_philosophy,6
5,12,Scientific,https://en.wikipedia.org/wiki/Scientific,reached_philosophy,5
5,12,Hypotheses,https://en.wikipedia.org/wiki/Hypotheses,reached_philosophy,4
5,12,Explanation,https://en.wikipedia.org/wiki/Explanation,reached_philosophy,3
5,12,Statement (logic),https://en.wikipedia.org/wiki/Statement_(logic),reached_philosophy,2
5,12,Philosophy of language,https://en.wikipedia.org/wiki/Philosophy_of_language,reached_philosophy,1
5,12,Philosophical,https://en.wikipedia.org/wiki/Philosophical,reached_philosophy,0
6,15,Debtors%27 Prison Relief Act of 1792,https://en.wikipedia.org/wiki/Debtors%27_Prison_Relief_Act_of_1792,reached_philosophy,15
6,15,United States Statutes at Large,https://en.wikipedia.org/wiki/United_States_Statutes_at_Large,reached_philosophy,14
6,15,Act of Congress,https://en.wikipedia.org/wiki/Act_of_Congress,reached_philosophy,13
6,15,Statute,https://en.wikipedia.org/wiki/Statute,reached_philosophy,12
6,15,Legislature,https://en.wikipedia.org/wiki/Legislature,reached_philosophy,11
6,15,Deliberative assembly,https://en.wikipedia.org/wiki/Deliberative_assembly,reached_philosophy,10
6,15,Collective,https://en.wikipedia.org/wiki/Collective,reached_philosophy,9
6,15,Cooperative,https://en.wikipedia.org/wiki/Cooperative,reached_philosophy,8
6,15,Autonomy,https://en.wikipedia.org/wiki/Autonomy,reached_philosophy,7
6,15,Developmental psychology,https://en.wikipedia.org/wiki/Developmental_psychology,reached_philosophy,6
6,15,Science,https://en.wikipedia.org/wiki/Science,reached_philosophy,5
6,15,Hypotheses,https://en.wikipedia.org/wiki/Hypotheses,reached_philosophy,4
6,15,Explanation,https://en.wikipedia.org/wiki/Explanation,reached_philosophy,3
6,15,Statement (logic),https://en.wikipedia.org/wiki/Statement_(logic),reached_philosophy,2
6,15,Philosophy of language,https://en.wikipedia.org/wiki/Philosophy_of_language,reached_philosophy,1
6,15,Philosophical,https://en.wikipedia.org/wiki/Philosophical,reached_philosophy,0
7,15,Raffles House,https://en.wikipedia.org/wiki/Raffles_House,reached_philosophy,15
7,15,Fort Canning Hill,https://en.wikipedia.org/wiki/Fort_Canning_Hill,reached_philosophy,14
7,15,Singapore,https://en.wikipedia.org/wiki/Singapore,reached_philosophy,13
7,15,Island country,https://en.wikipedia.org/wiki/Island_country,reached_philosophy,12
7,15,Country,https://en.wikipedia.org/wiki/Country,reached_philosophy,11
7,15,Earth,https://en.wikipedia.org/wiki/Earth,reached_philosophy,10
7,15,Planet,https://en.wikipedia.org/wiki/Planet,reached_philosophy,9
7,15,Hydrostatic equilibrium,https://en.wikipedia.org/wiki/Hydrostatic_equilibrium,reached_philosophy,8
7,15,Fluid mechanics,https://en.wikipedia.org/wiki/Fluid_mechanics,reached_philosophy,7
7,15,Physics,https://en.wikipedia.org/wiki/Physics,reached_philosophy,6
7,15,Scientific,https://en.wikipedia.org/wiki/Scientific,reached_philosophy,5
7,15,Hypotheses,https://en.wikipedia.org/wiki/Hypotheses,reached_philosophy,4
7,15,Explanation,https://en.wikipedia.org/wiki/Explanation,reached_philosophy,3
7,15,Statement (logic),https://en.wikipedia.org/wiki/Statement_(logic),reached_philosophy,2
7,15,Philosophy of language,https://en.wikipedia.org/wiki/Philosophy_of_language,reached_philosophy,1
7,15,Philosophical,https://en.wikipedia.org/wiki/Philosophical,reached_philosophy,0
8,17,Axl Rotten,https://en.wikipedia.org/wiki/Axl_Rotten,reached_philosophy,17
8,17,Ring name,https://en.wikipedia.org/wiki/Ring_name,reached_philosophy,16
8,17,Stage name,https://en.wikipedia.org/wiki/Stage_name,reached_philosophy,15
8,17,Pseudonym,https://en.wikipedia.org/wiki/Pseudonym,reached_philosophy,14
8,17,Anonymity,https://en.wikipedia.org/wiki/Anonymity,reached_philosophy,13
8,17,Charity (virtue),https://en.wikipedia.org/wiki/Charity_(virtue),reached_philosophy,12
8,17,Christian theology,https://en.wikipedia.org/wiki/Christian_theology,reached_philosophy,11
8,17,Theology,https://en.wikipedia.org/wiki/Theology,reached_philosophy,10
8,17,Religious belief,https://en.wikipedia.org/wiki/Religious_belief,reached_philosophy,9
8,17,Attitude (psychology),https://en.wikipedia.org/wiki/Attitude_(psychology),reached_philosophy,8
8,17,Psychology,https://en.wikipedia.org/wiki/Psychology,reached_philosophy,7
8,17,Mind,https://en.wikipedia.org/wiki/Mind,reached_philosophy,6
8,17,Thought,https://en.wikipedia.org/wiki/Thought,reached_philosophy,5
8,17,Cognition,https://en.wikipedia.org/wiki/Cognition,reached_philosophy,4
8,17,Knowledge,https://en.wikipedia.org/wiki/Knowledge,reached_philosophy,3
8,17,Declarative knowledge,https://en.wikipedia.org/wiki/Declarative_knowledge,reached_philosophy,2
8,17,Awareness,https://en.wikipedia.org/wiki/Awareness,reached_philosophy,1
8,17,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
9,22,2020%E2%80%9321 Guadeloupe Division of Honor,https://en.wikipedia.org/wiki/2020%E2%80%9321_Guadeloupe_Division_of_Honor,reached_philosophy,22
9,22,Guadeloupe Division of Honor,https://en.wikipedia.org/wiki/Guadeloupe_Division_of_Honor,reached_philosophy,21
9,22,Association football,https://en.wikipedia.org/wiki/Association_football,reached_philosophy,20
9,22,Team sport,https://en.wikipedia.org/wiki/Team_sport,reached_philosophy,19
9,22,Sport,https://en.wikipedia.org/wiki/Sport,reached_philosophy,18
9,22,Physical activity,https://en.wikipedia.org/wiki/Physical_activity,reached_philosophy,17
9,22,Skeletal muscle,https://en.wikipedia.org/wiki/Skeletal_muscle,reached_philosophy,16
9,22,Vertebrate,https://en.wikipedia.org/wiki/Vertebrate,reached_philosophy,15
9,22,Animal,https://en.wikipedia.org/wiki/Animal,reached_philosophy,14
9,22,Multicellular,https://en.wikipedia.org/wiki/Multicellular,reached_philosophy,13
9,22,Organism,https://en.wikipedia.org/wiki/Organism,reached_philosophy,12
9,22,Life,https://en.wikipedia.org/wiki/Life,reached_philosophy,11
9,22,Matter,https://en.wikipedia.org/wiki/Matter,reached_philosophy,10
9,22,Classical physics,https://en.wikipedia.org/wiki/Classical_physics,reached_philosophy,9
9,22,Scientific theory,https://en.wikipedia.org/wiki/Scientific_theory,reached_philosophy,8
9,22,Universe,https://en.wikipedia.org/wiki/Universe,reached_philosophy,7
9,22,Space,https://en.wikipedia.org/wiki/Space,reached_philosophy,6
9,22,Three-dimensional space,https://en.wikipedia.org/wiki/Three-dimensional_space,reached_philosophy,5
9,22,Geometry,https://en.wikipedia.org/wiki/Geometry,reached_philosophy,4
9,22,Mathematics,https://en.wikipedia.org/wiki/Mathematics,reached_philosophy,3
9,22,Mathematical theory,https://en.wikipedia.org/wiki/Mathematical_theory,reached_philosophy,2
9,22,Rationalism,https://en.wikipedia.org/wiki/Rationalism,reached_philosophy,1
9,22,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
10,14,Room 8 (film),https://en.wikipedia.org/wiki/Room_8_(film),reached_philosophy,14
10,14,Bombay Sapphire,https://en.wikipedia.org/wiki/Bombay_Sapphire,reached_philosophy,13
10,14,Gin,https://en.wikipedia.org/wiki/Gin,reached_philosophy,12
10,14,Liquor,https://en.wikipedia.org/wiki/Liquor,reached_philosophy,11
10,14,Alcoholic drinks,https://en.wikipedia.org/wiki/Alcoholic_drinks,reached_philosophy,10
10,14,Drink,https://en.wikipedia.org/wiki/Drink,reached_philosophy,9
10,14,Liquid,https://en.wikipedia.org/wiki/Liquid,reached_philosophy,8
10,14,State of matter,https://en.wikipedia.org/wiki/State_of_matter,reached_philosophy,7
10,14,Physics,https://en.wikipedia.org/wiki/Physics,reached_philosophy,6
10,14,Scientific,https://en.wikipedia.org/wiki/Scientific,reached_philosophy,5
10,14,Hypotheses,https://en.wikipedia.org/wiki/Hypotheses,reached_philosophy,4
10,14,Explanation,https://en.wikipedia.org/wiki/Explanation,reached_philosophy,3
10,14,Statement (logic),https://en.wikipedia.org/wiki/Statement_(logic),reached_philosophy,2
10,14,Philosophy of language,https://en.wikipedia.org/wiki/Philosophy_of_language,reached_philosophy,1
10,14,Philosophical,https://en.wikipedia.org/wiki/Philosophical,reached_philosophy,0
11,14,Caccobius vulcanus,https://en.wikipedia.org/wiki/Caccobius_vulcanus,reached_philosophy,14
11,14,Dynastinae,https://en.wikipedia.org/wiki/Dynastinae,reached_philosophy,13
11,14,Subfamily,https://en.wikipedia.org/wiki/Subfamily,reached_philosophy,12
11,14,Biological classification,https://en.wikipedia.org/wiki/Biological_classification,reached_philosophy,11
11,14,Biology,https://en.wikipedia.org/wiki/Biology,reached_philosophy,10
11,14,Scientific study,https://en.wikipedia.org/wiki/Scientific_study,reached_philosophy,9
11,14,Scientific theory,https://en.wikipedia.org/wiki/Scientific_theory,reached_philosophy,8
11,14,Universe,https://en.wikipedia.org/wiki/Universe,reached_philosophy,7
11,14,Space,https://en.wikipedia.org/wiki/Space,reached_philosophy,6
11,14,Three-dimensional space,https://en.wikipedia.org/wiki/Three-dimensional_space,reached_philosophy,5
11,14,Geometry,https://en.wikipedia.org/wiki/Geometry,reached_philosophy,4
11,14,Mathematics,https://en.wikipedia.org/wiki/Mathematics,reached_philosophy,3
11,14,Mathematical theory,https://en.wikipedia.org/wiki/Mathematical_theory,reached_philosophy,2
11,14,Rationalism,https://en.wikipedia.org/wiki/Rationalism,reached_philosophy,1
11,14,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
12,22,Bloom (software),https://en.wikipedia.org/wiki/Bloom_(software),reached_philosophy,22
12,22,Generative music,https://en.wikipedia.org/wiki/Generative_music,reached_philosophy,21
12,22,Brian Eno,https://en.wikipedia.org/wiki/Brian_Eno,reached_philosophy,20
12,22,Suffolk,https://en.wikipedia.org/wiki/Suffolk,reached_philosophy,19
12,22,Ceremonial county,https://en.wikipedia.org/wiki/Ceremonial_county,reached_philosophy,18
12,22,England,https://en.wikipedia.org/wiki/England,reached_philosophy,17
12,22,Countries of the United Kingdom,https://en.wikipedia.org/wiki/Countries_of_the_United_Kingdom,reached_philosophy,16
12,22,United Kingdom,https://en.wikipedia.org/wiki/United_Kingdom,reached_philosophy,15
12,22,Northwestern Europe,https://en.wikipedia.org/wiki/Northwestern_Europe,reached_philosophy,14
12,22,Subregion,https://en.wikipedia.org/wiki/Subregion,reached_philosophy,13
12,22,Region,https://en.wikipedia.org/wiki/Region,reached_philosophy,12
12,22,Geography,https://en.wikipedia.org/wiki/Geography,reached_philosophy,11
12,22,Earth,https://en.wikipedia.org/wiki/Earth,reached_philosophy,10
12,22,Planet,https://en.wikipedia.org/wiki/Planet,reached_philosophy,9
12,22,Hydrostatic equilibrium,https://en.wikipedia.org/wiki/Hydrostatic_equilibrium,reached_philosophy,8
12,22,Fluid mechanics,https://en.wikipedia.org/wiki/Fluid_mechanics,reached_philosophy,7
12,22,Physics,https://en.wikipedia.org/wiki/Physics,reached_philosophy,6
12,22,Scientific,https://en.wikipedia.org/wiki/Scientific,reached_philosophy,5
12,22,Hypotheses,https://en.wikipedia.org/wiki/Hypotheses,reached_philosophy,4
12,22,Explanation,https://en.wikipedia.org/wiki/Explanation,reached_philosophy,3
12,22,Statement (logic),https://en.wikipedia.org/wiki/Statement_(logic),reached_philosophy,2
12,22,Philosophy of language,https://en.wikipedia.org/wiki/Philosophy_of_language,reached_philosophy,1
12,22,Philosophical,https://en.wikipedia.org/wiki/Philosophical,reached_philosophy,0
13,9,Enos Luther Brookes,https://en.wikipedia.org/wiki/Enos_Luther_Brookes,reached_philosophy,9
13,9,Tuskegee University,https://en.wikipedia.org/wiki/Tuskegee_University,reached_philosophy,8
13,9,Private university,https://en.wikipedia.org/wiki/Private_university,reached_philosophy,7
13,9,Higher education,https://en.wikipedia.org/wiki/Higher_education,reached_philosophy,6
13,9,Educational level,https://en.wikipedia.org/wiki/Educational_level,reached_philosophy,5
13,9,Formal learning,https://en.wikipedia.org/wiki/Formal_learning,reached_philosophy,4
13,9,Knowledge,https://en.wikipedia.org/wiki/Knowledge,reached_philosophy,3
13,9,Declarative knowledge,https://en.wikipedia.org/wiki/Declarative_knowledge,reached_philosophy,2
13,9,Awareness,https://en.wikipedia.org/wiki/Awareness,reached_philosophy,1
13,9,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
14,16,Honours Committee,https://en.wikipedia.org/wiki/Honours_Committee,reached_philosophy,16
14,16,Cabinet Office,https://en.wikipedia.org/wiki/Cabinet_Office,reached_philosophy,15
14,16,Departments of the Government of the United Kingdom,https://en.wikipedia.org/wiki/Departments_of_the_Government_of_the_United_Kingdom,reached_philosophy,14
14,16,Government of the United Kingdom,https://en.wikipedia.org/wiki/Government_of_the_United_Kingdom,reached_philosophy,13
14,16,Central government,https://en.wikipedia.org/wiki/Central_government,reached_philosophy,12
14,16,Unitary state,https://en.wikipedia.org/wiki/Unitary_state,reached_philosophy,11
14,16,State (polity),https://en.wikipedia.org/wiki/State_(polity),reached_philosophy,10
14,16,Politics,https://en.wikipedia.org/wiki/Politics,reached_philosophy,9
14,16,Decision-making,https://en.wikipedia.org/wiki/Decision-making,reached_philosophy,8
14,16,Psychology,https://en.wikipedia.org/wiki/Psychology,reached_philosophy,7
14,16,Mind,https://en.wikipedia.org/wiki/Mind,reached_philosophy,6
14,16,Thought,https://en.wikipedia.org/wiki/Thought,reached_philosophy,5
14,16,Cognition,https://en.wikipedia.org/wiki/Cognition,reached_philosophy,4
14,16,Knowledge,https://en.wikipedia.org/wiki/Knowledge,reached_philosophy,3
14,16,Declarative knowledge,https://en.wikipedia.org/wiki/Declarative_knowledge,reached_philosophy,2
14,16,Awareness,https://en.wikipedia.org/wiki/Awareness,reached_philosophy,1
14,16,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
15,22,Mark Harper (cricketer),https://en.wikipedia.org/wiki/Mark_Harper_(cricketer),reached_philosophy,22
15,22,Cricket,https://en.wikipedia.org/wiki/Cricket,reached_philosophy,21
15,22,Bat-and-ball games,https://en.wikipedia.org/wiki/Bat-and-ball_games,reached_philosophy,20
15,22,Playing field,https://en.wikipedia.org/wiki/Playing_field,reached_philosophy,19
15,22,Sport,https://en.wikipedia.org/wiki/Sport,reached_philosophy,18
15,22,Physical activity,https://en.wikipedia.org/wiki/Physical_activity,reached_philosophy,17
15,22,Skeletal muscle,https://en.wikipedia.org/wiki/Skeletal_muscle,reached_philosophy,16
15,22,Vertebrate,https://en.wikipedia.org/wiki/Vertebrate,reached_philosophy,15
15,22,Animal,https://en.wikipedia.org/wiki/Animal,reached_philosophy,14
15,22,Multicellular,https://en.wikipedia.org/wiki/Multicellular,reached_philosophy,13
15,22,Organism,https://en.wikipedia.org/wiki/Organism,reached_philosophy,12
15,22,Life,https://en.wikipedia.org/wiki/Life,reached_philosophy,11
15,22,Matter,https://en.wikipedia.org/wiki/Matter,reached_philosophy,10
15,22,Classical physics,https://en.wikipedia.org/wiki/Classical_physics,reached_philosophy,9
15,22,Scientific theory,https://en.wikipedia.org/wiki/Scientific_theory,reached_philosophy,8
15,22,Universe,https://en.wikipedia.org/wiki/Universe,reached_philosophy,7
15,22,Space,https://en.wikipedia.org/wiki/Space,reached_philosophy,6
15,22,Three-dimensional space,https://en.wikipedia.org/wiki/Three-dimensional_space,reached_philosophy,5
15,22,Geometry,https://en.wikipedia.org/wiki/Geometry,reached_philosophy,4
15,22,Mathematics,https://en.wikipedia.org/wiki/Mathematics,reached_philosophy,3
15,22,Mathematical theory,https://en.wikipedia.org/wiki/Mathematical_theory,reached_philosophy,2
15,22,Rationalism,https://en.wikipedia.org/wiki/Rationalism,reached_philosophy,1
15,22,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
16,12,B.L. Stryker,https://en.wikipedia.org/wiki/B.L._Stryker,reached_philosophy,12
16,12,American Broadcasting Company,https://en.wikipedia.org/wiki/American_Broadcasting_Company,reached_philosophy,11
16,12,Commercial broadcasting,https://en.wikipedia.org/wiki/Commercial_broadcasting,reached_philosophy,10
16,12,Broadcasting,https://en.wikipedia.org/wiki/Broadcasting,reached_philosophy,9
16,12,Data distribution,https://en.wikipedia.org/wiki/Data_distribution,reached_philosophy,8
16,12,Communication,https://en.wikipedia.org/wiki/Communication,reached_philosophy,7
16,12,Information,https://en.wikipedia.org/wiki/Information,reached_philosophy,6
16,12,Abstraction,https://en.wikipedia.org/wiki/Abstraction,reached_philosophy,5
16,12,Rule of inference,https://en.wikipedia.org/wiki/Rule_of_inference,reached_philosophy,4
16,12,Premise,https://en.wikipedia.org/wiki/Premise,reached_philosophy,3
16,12,Proposition,https://en.wikipedia.org/wiki/Proposition,reached_philosophy,2
16,12,Philosophy of language,https://en.wikipedia.org/wiki/Philosophy_of_language,reached_philosophy,1
16,12,Philosophical,https://en.wikipedia.org/wiki/Philosophical,reached_philosophy,0
17,20,Mojtame-ye Meskuni Aram,https://en.wikipedia.org/wiki/Mojtame-ye_Meskuni_Aram,reached_philosophy,20
17,20,Esfivard-e Shurab Rural District,https://en.wikipedia.org/wiki/Esfivard-e_Shurab_Rural_District,reached_philosophy,19
17,20,Central District (Sari County),https://en.wikipedia.org/wiki/Central_District_(Sari_County),reached_philosophy,18
17,20,Sari County,https://en.wikipedia.org/wiki/Sari_County,reached_philosophy,17
17,20,Mazandaran province,https://en.wikipedia.org/wiki/Mazandaran_province,reached_philosophy,16
17,20,Provinces of Iran,https://en.wikipedia.org/wiki/Provinces_of_Iran,reached_philosophy,15
17,20,Iran,https://en.wikipedia.org/wiki/Iran,reached_philosophy,14
17,20,West Asia,https://en.wikipedia.org/wiki/West_Asia,reached_philosophy,13
17,20,Asia,https://en.wikipedia.org/wiki/Asia,reached_philosophy,12
17,20,Continent,https://en.wikipedia.org/wiki/Continent,reached_philosophy,11
17,20,Convention (norm),https://en.wikipedia.org/wiki/Convention_(norm),reached_philosophy,10
17,20,Social norm,https://en.wikipedia.org/wiki/Social_norm,reached_philosophy,9
17,20,Acceptance,https://en.wikipedia.org/wiki/Acceptance,reached_philosophy,8
17,20,Psychology,https://en.wikipedia.org/wiki/Psychology,reached_philosophy,7
17,20,Mind,https://en.wikipedia.org/wiki/Mind,reached_philosophy,6
17,20,Thought,https://en.wikipedia.org/wiki/Thought,reached_philosophy,5
17,20,Cognition,https://en.wikipedia.org/wiki/Cognition,reached_philosophy,4
17,20,Knowledge,https://en.wikipedia.org/wiki/Knowledge,reached_philosophy,3
17,20,Declarative knowledge,https://en.wikipedia.org/wiki/Declarative_knowledge,reached_philosophy,2
17,20,Awareness,https://en.wikipedia.org/wiki/Awareness,reached_philosophy,1
17,20,Philosophy,https://en.wikipedia.org/wiki/Philosophy,reached_philosophy,0
18,13,List of Naga politicians,https://en.wikipedia.org/wiki/List_of_Naga_politicians,reached_philosophy,13
18,13,Naga people,https://en.wikipedia.org/wiki/Naga_people,reached_philosophy,12
18,13,Tibeto-Burman languages,https://en.wikipedia.org/wiki/Tibeto-Burman_languages,reached_philosophy,11
18,13,Sinitic languages,https://en.wikipedia.org/wiki/Sinitic_languages,reached_philosophy,10
18,13,Language group,https://en.wikipedia.org/wiki/Language_group,reached_philosophy,9
18,13,Language,https://en.wikipedia.org/wiki/Language,reached_philosophy,8
18,13,Communication,https://en.wikipedia.org/wiki/Communication,reached_philosophy,7
18,13,Information,https://en.wikipedia.org/wiki/Information,reached_philosophy,6
18,13,Abstraction,https://en.wikipedia.org/wiki/Abstraction,reached_philosophy,5
18,13,Rule of inference,https://en.wikipedia.org/wiki/Rule_of_inference,reached_philosophy,4
18,13,Premise,https://en.wikipedia.org/wiki/Premise,reached_philosophy,3
18,13,Proposition,https://en.wikipedia.org/wiki/Proposition,reached_philosophy,2
18,13,Philosophy of language,https://en.wikipedia.org/wiki/Philosophy_of_language,reached_philosophy,1
18,13,Philosophical,https://en.wikipedia.org/wiki/Philosophical,reached_philosophy,0
